review_id	sent_num	sent_offset	sent_end	sent_text	Author	Classification	Content	Content--Narrative	Content--Other	Content--Quote	Content--Theme	None	Other_works	Reader_response	Reader_response--Evaluation_of_quality	Reader_response--Feelings	Reader_response--Identification_and_immersion	Reader_response--Reading_Context	Reader_response--Reception	Reader_response--Reflection	Recommendations	Style	Style--Context	Style--Structure	Style--Stylistic_features
impfic-review-69441	12	1098	1161	Op zolder zitten terwijl de wereld om je heen lijkt te vergaan.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-69441	13	1162	1228	In dit verhaal komt ook de nasleep van de ramp uitgebreid aan bod.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-69441	14	1229	1355	Dat ze elders in het land worden opgevangen terwijl mannen alweer werken aan de opbouw, ruimen van kadavers en mensenlichamen.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-69441	15	1356	1405	Voor rouw en verdriet is nog geen plaats en tijd.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-69441	16	1406	1621	Het is een boeiende roman omdat Gerda naast het romantische verhaal over jonge mensen die de liefde zoeken en vinden en toekomstplannen maken veel vertelt over de geschiedenis, gewoontes en gebruiken van de Zeeuwen.	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-69441	17	1622	1812	Ze vertelt ook een eerlijk verhaal, dat mensen die de Zeeuwen opvingen niet altijd even hartelijk waren voor deze mensen en dat Zeeuwen ook gewone mensen zijn die het er moeilijk mee hebben.	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-69441	18	1813	1936	Pas rond de kerst keren de hoofdpersonen weer terug naar hun huis, of in noodwoningen totdat de boerderijen zijn opgebouwd.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-69441	19	1937	2034	Ik kan me heel goed voorstellen dat veel mensen denken in een leven voor en een leven na de ramp.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
impfic-review-69441	20	2035	2171	Deze ramp die lang geleden lijkt maar als je op Schouwen Duiveland komt eigenlijk nog dichtbij is, kwam door dit verhaal echt tot leven.	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
impfic-review-69441	21	2172	2264	Je leest statistieken heel anders als je ook de persoonlijke verhalen erachter hebt gehoord.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
impfic-review-69441	22	2265	2328	Ik raad het boek echt aan als je meer wilt weten over deze ramp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
impfic-review-69442	1	0	118	Uit de geschiedenisboeken en lessen vroeger op school weet je dat er in 1953 een vreselijke watersnoodramp is geweest.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
impfic-review-69442	2	119	192	Aan het begin van het verhaal maken we kennis met diverse boerengezinnen.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-69442	3	193	294	Als het water komt is op een zodanige manier geschreven dat het net lijkt of je er zelf middenin zit.	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1
impfic-review-69442	4	295	408	In een tijd dat er nog nauwelijks telefoons waren om elkaar te waarschuwen voor het vreselijks wat er ging komen.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-69442	5	409	523	Hoe deze mensen het ervaren, maar ook hoeveel impact het heeft na de vele verliezen en de wederopbouw van Zeeland.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-69442	6	524	581	Het is een indrukwekkend verhaal en heel mooi beschreven.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-69442	7	582	612	Ik heb het heel graag gelezen!	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-69783	1	0	117	Na alle thrillers van Simone van der Vlugt te hebben verslonden, was dit mijn eerste historische roman van haar hand.	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
impfic-review-69783	2	118	287	In de jaren 20 van de zeventiende eeuw stapt de lezer mee in het leven van de familie Ment, meer specifiek in dat van Eva Ment, dochter van een Amsterdamse lakenkoopman.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-69783	3	288	520	Als lezer loop je mee langs de Amsterdamse grachten, je neemt deel aan de feestjes en activiteiten, je bewondert de kleren van de genodigden, je beleeft mee de angst van de bevolking wanneer die geteisterd wordt door oorlog en pest.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-69783	4	521	638	En dan stemt Eva er mee in om te huwen met Jan Pieterszoon Coen waarmee ze na verloop van tijd vertrekt naar Batavia.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-69783	5	639	713	Je waant jezelf op het schip en maakt elke storm, tegenslag en succes mee.	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
impfic-review-69783	6	714	867	Jan is een man van aanzien die als comandeur een ganse vloot van koopvaardijschepen aanstuurt en als gouverneur-generaal met harde hand Batavia bestuurt.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-69783	7	868	1008	En Eva leert de harde waarheid kennen, krijgt heel wat te verwerken en in de schaduw van haar man geeft ze dat beetje bij beetje een plaats.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-69783	8	1009	1050	Haar leven gaat zeker niet over rozen ...	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-69783	9	1051	1079	Het verhaal leest zeer vlot.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-69783	10	1080	1158	Je waant jezelf in de zeventiende eeuw en maakt alles mee vanop de eerste rij.	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
impfic-review-69783	11	1159	1235	Simone van der Vlugt heeft mij nu ook gewonnen voor haar historische romans.	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-69783	12	1236	1287	Dankjewel Hebban en ambo/anthos voor deze leeskans!	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
impfic-review-69850	1	0	41	"Slaughter is voor mij nu echt ""gevallen""."	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-69850	2	42	74	Wat een slecht boek is dit, bah.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-69850	3	75	206	Als fan van het eerste uur kwam ik gedurende het lezen van meer boeken van haar tot de conclusie dat ik Slaughter-moe ben geworden.	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
impfic-review-69850	4	207	288	"Zeer lange dialogen en ernstige gruweldaden werden gewoonweg ""too much"" voor mij."	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-69850	5	289	348	Na een stop van 5 jaar toevallig dit boek te leen gekregen.	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
impfic-review-69850	6	349	358	Ik dacht:	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-69850	7	359	375	waarom ook niet.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-69850	8	376	382	Welnu:	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-69850	9	383	413	ik ben nu klaar met Slaughter.	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-69850	10	414	568	Ontzettend traag boek, veel te lange dialogen (soms wel 20 pagina's lang) en een periode van slechts een paar dagen wordt in ruim 400 pagina's beschreven.	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-69850	11	569	588	Gewoonweg doodsaai.	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
impfic-review-69850	12	589	634	De spanning in het boek is dus ver te zoeken.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-69850	13	635	678	Slaughter is verder te Amerikaans geworden.	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
impfic-review-69850	14	679	775	Diepgang in het boek mist en de geloofwaardigheid van de hoofdpersonen laat zeer te wensen over.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-69850	15	776	792	Wat mij betreft:	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-69850	16	793	811	niet aan beginnen.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-70327	1	0	114	Wanneer Jules en Will trouwen op een verlaten Iers eiland, lijkt er op het eerste zicht geen vuiltje aan de lucht.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-70327	2	115	205	Beide zijn succesvolle mensen, heel populair en de bruiloft die mag wel een centje kosten.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-70327	3	206	352	Met 150 zijn ze, de gasten die naar de bruiloft komen, en het leven van enkelen van hen wordt met elkaar verweven op een niet zo aangename manier.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-70327	4	353	399	Persoonlijk vond ik dit niet zo een goed boek.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-70327	5	400	468	Het verhaal op zich is goed gevonden, maar het leest zo enorm traag.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-70327	6	469	563	Pas de laatste 40 blz komt de spanning er in en begin je op het puntje van je stoel te zitten.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-70327	7	564	672	Daarvoor is het meer een situatieschets van de verschillende personages en hoe ze zich tot elkaar verhouden.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-70327	8	673	713	En wordt er toegeleefd naar de bruiloft.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-70327	9	714	750	Maar er zit totaal geen spanning in.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-70327	10	751	846	De verwachting naar een toch tof einde liet mij verder lezen, anders had ik het boek weggelegd.	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
impfic-review-70333	1	0	29	Dit boek is een leuke puzzel.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-70333	2	30	102	Hoofdpersonages zijn goed uitgewerkt en hebben ieder een eigen karakter.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-70333	3	103	143	De setting was spannend (eiland + storm)	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
impfic-review-70333	4	144	180	De situatie (bruiloft) is origineel.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-70333	5	181	239	Plot had ik niet verwacht in de eerste helft van het boek.	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
impfic-review-70333	6	240	290	In de tweede helft zag ik hem lichtelijk aankomen.	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
impfic-review-70333	7	291	380	De jachtpartij vond ik complexer en pakkender maar alsnog een keigoed boek van lucy foley	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-70333	8	381	545	Dit is zo een schrijver waarvan ik op de gok een boek kan kopen, zonder te weten waar het boek over gaat en dan razend enthousiast kan worden als ik begin te lezen.	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
impfic-review-70333	9	546	592	Lucy foley is 1 van mijn favoriete schrijvers.	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
impfic-review-70333	10	593	601	Minpunt:	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-70333	11	602	652	Ik had in het begin moeite met de vele personages.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-70333	12	653	727	Ik had persoonlijk niet 4 bruidsjonkers gekozen maar bijv. 1 bruidsjonker.	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
impfic-review-70532	1	0	54	Op een avondfeest wordt Cara zonder reden aangevallen.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-70532	2	55	140	Een bijtend zuur vreet haar gezicht weg en het meisje blijft voor het leven verminkt.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-70532	3	141	252	Het verwerkingsproces is bijzonder zwaar, vooral als vermoedens rijzen dat Cara geen toevallig slachtoffer was.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-70532	4	253	386	Psychologe Kathleen Verlinden begeleidt Cara bij de verwerking, maar het lijkt wel alsof ze door iets of iemand wordt tegengewerkt...	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-70532	5	387	475	Terwijl haar aandacht naar Cara gaat, wordt Kathleen ingehaald door haar eigen verleden.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-70532	6	476	537	Zuur is de vijfde thriller met psychologe Kathleen Verlinden.	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-70532	7	538	645	Meteen meegetrokken in dit spannende verhaal met nieuwe personages rondom de psychologe Kathleen Verlinden.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-70532	8	646	809	Iedere keer dat je als lezer denkt degene die het gedaan heeft te kunnen aanwijzen, neemt het verhaal een verrassende wending en zet het mij op het verkeerde been.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-70532	9	810	888	Ik vind het knap dat deze schrijfster dat in elk deel weer voor elkaar krijgt.	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-70532	10	889	918	De schrijfstijl is heel fijn.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-70532	11	919	995	Niet al te lange ingewikkelde zinnen waardoor het verhaal heerlijk wegleest.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-70532	12	996	1030	Het is een heel verslavende serie!	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-70532	13	1031	1058	Wederom heel graag gelezen!	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-70640	1	0	57	Ik heb lang getwijfeld of ik dit boek een kans zou geven.	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
impfic-review-70640	2	58	133	Op een of andere manier spraken de cover en het verhaal me totaal niet aan.	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-70640	3	134	189	Uiteindelijk toch gelezen en zit met een dubbel gevoel.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
impfic-review-70640	4	190	253	Sommige stukken waren zo over the top dat de auteur me verloor.	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-70640	5	254	329	De humor kwam niet altijd humoristisch over en de personages lagen me niet.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-70640	6	330	382	Ik begon het hoofdpersonage een ouwe zeur te vinden.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-70640	7	383	425	Maar de auteur heeft overduidelijk talent.	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-70982	1	0	71	Soms zijn er van die tijdloze boeken waarin je heerlijk kunt verdwalen.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
impfic-review-70982	2	72	100	'Kom Atir kom' is zo'n boek.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-70982	3	101	382	Vermakelijk in de confrontaties tussen twee zeer verschillende karakters, de Franse zoöloog Saint-Hilaire en de Noord-Afrikaanse Atir, verzorger van de eerste Giraf die ooit voet zette aan Franse wal en vervolgens over 900 kilometer, lopend van Marseille naar Parijs werd gebracht.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-70982	4	383	554	En daarnaast onderhoudend door de nauwkeurige historische feiten over dit waargebeurde verhaal waarvan Agnita de Ranitz een helder en fraai geschreven roman heeft gemaakt.	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-70982	5	555	815	Vanaf de eerste pagina duik je 1827 in en wil je samen met de langnek ononderbroken door naar Parijs, terwijl je de twee hoofdpersonen steeds meer naar elkaar toe ziet groeien, simpelweg omdat conflict vaak niet meer is dan een gebrek aan kennis over de ander.	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
impfic-review-70982	6	816	842	Aanrader voor op vakantie.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
impfic-review-71008	1	0	72	Collin houdt van voetbal, maar met Megan voelt hij zich onoverwinnelijk.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-71008	2	73	111	Zij is zijn trofee tot dat ene moment.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-71008	3	112	146	Collin is het medicijn voor Megan.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-71008	4	147	248	Hij leerde haar om door te gaan en niet op te geven, tot ze zijn grootste nachtmerrie uit liet komen.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-71008	5	249	308	Zullen ze voor elkaar vechten of laten ze het erbij zitten?	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-71008	6	309	355	Met Collin komt er een einde aan de WWW serie.	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-71008	7	356	537	Ik heb wederom weer genoten van de schrijfstijl van Miranda die me een wereld heeft ingetrokken waar ik een hekel aan, maar toch heb ik deze jongens en meiden in mijn hart gesloten.	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0
impfic-review-71008	8	538	686	Collin is de stille jongen in het WWW team en je leert hem nu kennen, nadat je al oppervlakkige ontmoetingen met hem hebt gehad in de eerdere delen.	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-71008	9	687	806	Megan heeft een heftige tijd achter zich en komt er langzaam weer bovenop door de hulp die ze van haar omgeving krijgt.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-71008	10	807	883	De aantrekkingskracht is vanaf het begin al voelbaar en je leeft met ze mee.	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
impfic-review-71008	11	884	951	De broer van Collin zorgt voor de nodige spanningen in het verhaal.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-71008	12	952	1092	Ik vind het ontzettend jammer dat ik afscheid moet nemen van deze vier koppels, maar ik kijk uit naar de andere boeken van deze schrijfster.	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
impfic-review-71101	1	0	114	Het eerste boek van hen dat ik gelezen heb, misschien niet het beste, maar door dit boek ben ik toch fan geworden!	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0
impfic-review-71788	1	0	42	Toen ik dit boek zag, móest ik het hebben;	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
impfic-review-71788	2	43	73	de titel, de cover... magisch!	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-71788	3	74	137	En toen ik las waar het over ging, was ik helemáál enthousiast!	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
impfic-review-71788	4	138	191	Silas en Sarah Heap, beide Tovenaars, hebben 6 zonen.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-71788	5	192	314	Dan wordt hun 7e zoon geboren, die daarmee de 7e zoon van een 7e zoon is en dus enórm veel magische krachten zou bezitten.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-71788	6	315	383	Maar hij wordt door de vroedvrouw meegenomen omdat hij is overleden.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-71788	7	384	454	Op die avond vindt Silas een baby in de sneeuw in het bos, een meisje.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-71788	8	455	531	Hij neemt haar mee naar huis en hij en Sarah voeden haar op als hun dochter.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-71788	9	532	554	Is dit toeval geweest?	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-71788	10	555	663	De Buitengewone Tovenares, de belangrijkste van het land, staat jaren later bij Sarah en Silas voor de deur;	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-71788	11	664	688	ze komt hen waarschuwen.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-71788	12	689	724	En dan begint het verhaal pas écht!	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-71788	13	725	826	Je wordt meegenomen in een wereld vol Magiek, Heksen en Tovenaars, Duysternisse en bijzondere wezens.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-71788	14	827	967	Je waant jezelf in de Moerassen van Moerrem, hangt aan de bar in Het Gat in de Muur en haalt met Alther kattekwaad uit in de TovenaarsToren.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-71788	15	968	1007	Ik heb waanzinnig van dit boek genoten.	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
impfic-review-71788	16	1008	1123	De schrijfstijl is héérlijk, de auteur heeft een fantasierijke geest en weet dit ook nog eens goed over te brengen.	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-71788	17	1124	1230	Het boek is prima los te lezen, want heeft géén open einde, maar in totaal bestaat deze serieuit 7 boeken.	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
impfic-review-71788	18	1231	1246	Enig minpuntje;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-71788	19	1247	1324	de boeken zijn lastig nieuw te krijgen en de prijzen lopen per boek flink op:	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
impfic-review-71788	20	1325	1381	Deel 6 bijvoorbeeld vond ik o.a. voor €80,- tweedehands!	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-71788	21	1382	1553	Ik denk dan ook dat ik de serie in het engels ga verzamelen, dat zal mijn bankrekening denk ik waarderen;)  Een ontzettend leuk avontuur dus, met magie, humor en spanning!	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-71788	22	1554	1563	4,5 duim!	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-7196	1	0	166	Vele duizenden jaren geleden gebeurde iets met de seizoenwisselingen op de 'wereld', waar jarendurende zomers nu afwisselen met generaties-omspannende ijzige winters.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-7196	2	167	314	De noordgrens van het koninkrijk Winterfel wordt door een enorme ijsmuur beschermd tegen de duistere krachten van het daarachter gelegen Spookwoud.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-7196	3	315	473	In de hoofdstad in het zuiden stelt koning Ned als zijn rechterhand de ridder Eddard Stark aan, van het oude trouwe geslacht van de Starks, de 'Schrikwolven'.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-7196	4	474	661	Daar zijn zowel de koninklijke familie als de andere regerende 'huizen' (een soort ridderschappen) niet erg blij mee en een aantal intriges, machtsstrijden en moorden verscheurt het rijk.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-7196	5	662	765	Vlot geschreven, maar ingewikkelde avonturenroman in een imaginaire wereld die erg middeleeuws aandoet.	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-7196	6	766	931	In korte hoofdstukken komt een tiental personages steeds afwisselend op de voorgrond, de appendix van regerende huizen en personages is bijna een boekje op zichzelf.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
impfic-review-7196	7	932	1102	De personages zijn realistisch getekend, zo ook de gebeurtenissen met een beperkte dosis zuivere fantasy zoals verdwenen volken, goden en de blijkbaar obligatoire draken.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-7196	8	1103	1197	Eerste deel van een vijfdelige serie in zeven banden die is verfilmd als televisieserie (HBO).	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-7196	9	1198	1219	Voorin twee kaartjes.	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-7196	10	1220	1263	Kleine druk, volle bladspiegel, filmomslag.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-7333	1	0	103	In de 'Gouden Eeuw', in het zuiden van Calormen leeft in een vissershutje een elfjarige jongen, Shasta.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-7333	2	104	152	Hij wordt slecht behandeld door zijn stiefvader.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-7333	3	153	228	Op een dag komt een Tarkaan op een prachtige schimmel te gast in het hutje.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
